Y,Z
-0.221335527094652,0.279198255222961
-0.2220583179188049,0.2791671615769555
-0.22303035643167307,0.27901014749174025
-0.2239613710523198,0.27869965925059936
-0.22486457265200954,0.278314371690904
-0.22567267851685482,0.2777500391339233
-0.22634240977376593,0.2769663931804827
-0.22696848804976968,0.2760909372829683
-0.22758932646991398,0.27520260098510047
-0.2281699402444651,0.27430530312522056
-0.2286890468205252,0.2733968083188983
-0.22913758317053307,0.2724833994676357
-0.22945353300857582,0.27152780835295887
-0.2296940956944933,0.27052825221840043
-0.22994631217053593,0.26951770835658
-0.23014578819067436,0.2684918285268027
-0.23025596595606657,0.26744828572720025
-0.23027653327033953,0.2663922481845397
-0.23024536586865935,0.2653316155300899
-0.2302035236955287,0.264273526226848
-0.23014667648981732,0.26322694474497477
-0.23002654606278372,0.26221206935998453
-0.22983830642430877,0.26123035831518154
-0.229620823900265,0.2602647030952289
-0.2293506170964219,0.25932062042281273
-0.22902546645200816,0.25839360721054183
-0.22869276031206798,0.25746399570466066
-0.2283725159007946,0.25652741489865727
-0.22803038627060915,0.2555993981644766
-0.2276206978774211,0.2547181373170402
-0.22712774607488362,0.2539190038455744
-0.22654843523125978,0.2532035438613429
-0.2258731727303134,0.25256006203015857
-0.2250901771132671,0.25201012057403527
-0.22419999825345951,0.25160312011294683
-0.22322370497174204,0.2513750859136991
-0.22220993266119257,0.2513341456083051
-0.2212171219382206,0.25147986664853283
-0.2202746120326207,0.2517835546526463
-0.2193676288023023,0.2521830307102559
-0.2184736255822154,0.25263420640536843
-0.21759742783686878,0.25313996035110664
-0.21676891778940327,0.25372376922641304
-0.2160210612271594,0.25439924335827063
-0.21537840565017466,0.2551672028629246
-0.21485229328392838,0.25602178289464966
-0.21443735784054804,0.2569508623710715
-0.21411658764916147,0.25793718166691865
-0.2138702446256552,0.2589617600882587
-0.21368278870003699,0.2600090431012488
-0.2135443452290406,0.2610692225926941
-0.2134468913896446,0.2621363695168503
-0.21338221040010644,0.26320657782705864
-0.21334355063762128,0.264277339270635
-0.21332705930293194,0.2653471145612846
-0.2133312399078227,0.2664143817480016
-0.21335624107047207,0.26747650665888645
-0.21340432318162847,0.26852898677018255
-0.21348095702015357,0.2695649480571866
-0.21359512700304556,0.27057517293979455
-0.2137581200033364,0.27154888562851165
-0.21398151811894772,0.2724748681609571
-0.2142754263506108,0.27334248798244737
-0.21464699834773063,0.27414266946949767
-0.2150991456808639,0.27486877992821507
-0.2156299492380401,0.27551705832352175
-0.21623310942066906,0.27608639951551106
-0.21689905910350807,0.2765777502554924
-0.21761618954067719,0.276993473906879
-0.21837192569183062,0.2773368687401303
-0.21915361616804013,0.27761187239592605
-0.2199492452389396,0.2778229157517843
-0.22074794913855308,0.2779748564280477
-0.2215403174652756,0.27807291773541304
-0.22231849225100025,0.2781225888993262
-0.2230761127845118,0.2781294851234743
