Y,Z
-0.249968151943593,0.31956910072387
-0.24987796856770875,0.31883895421677677
-0.24974604427376104,0.3177813509593239
-0.24966134937489012,0.3166618522716719
-0.24956395659195407,0.31555679463660874
-0.24941977323761308,0.3144751493469025
-0.24934697044533516,0.31338730226335426
-0.24934340559758686,0.31229260879400683
-0.24935099022573595,0.31120383704072013
-0.24935743051186035,0.31012303454589696
-0.24936250478341576,0.3090494662756337
-0.24936529566019677,0.30798253770764833
-0.24935311513964245,0.3069236553808135
-0.2492911268107626,0.3058778849160997
-0.24918030249705478,0.3048445457642881
-0.2490927443374703,0.3038114643254749
-0.2490596908823584,0.3027731368318106
-0.24905585601040536,0.301733278936045
-0.24905976359822382,0.30069502780699137
-0.24906457462463513,0.2996591763916082
-0.24906912871832407,0.2986256300778568
-0.24907325282574416,0.29759416973900904
-0.2490769529241903,0.29656455442774493
-0.2490802836532083,0.2955365381906373
-0.24908325358967112,0.29450997502978826
-0.24908592086909317,0.2934846445100982
-0.2490882956144885,0.2924604306688277
-0.2490904275354562,0.29143714243680796
-0.24909232636097792,0.2904146875242688
-0.249094017351475,0.28939294585730924
-0.24909552913198027,0.2883717917040332
-0.24909688012312478,0.2873511310323955
-0.24909808577536474,0.286330883345753
-0.24909916170456636,0.2853109713964023
-0.24910012294829395,0.2842913222654199
-0.24910098330600788,0.28327186893711986
-0.2491017552675839,0.28225255028059343
-0.24910245022869565,0.2812333100536895
-0.2491030788799747,0.28021409507590567
-0.24910365150059577,0.27919485349185813
-0.24910417753092048,0.2781755361296413
-0.24910466480711282,0.2771561002243803
-0.24910512067778534,0.27613650476872237
-0.24910555353663125,0.2751167019147978
-0.24910597021384137,0.27409664923331534
-0.24910637665290852,0.2730763079257428
-0.24910678062198985,0.27205562634823827
-0.2491071869720985,0.2710345658382018
-0.2491076017527103,0.27001307255735796
-0.24910802125129888,0.26899110260736797
-0.24910840584856972,0.26796860867088645
-0.24910857390417127,0.266945585855645
-0.24910796097330792,0.2659221158605834
-0.24910520583963533,0.2648985257490688
-0.24909762722138085,0.26387553709470946
-0.24908077487621974,0.26285451806301147
-0.24904852148649054,0.26183754040007745
-0.2489937536373901,0.26082739658924464
-0.24890913929243833,0.2598277067113813
-0.24878785214183988,0.25884311097003326
-0.24862436450404807,0.25787969290069723
-0.24841499864242597,0.25694559752154594
-0.24815816506199764,0.25605170607121985
-0.2478545426892613,0.25521214886642046
-0.2475071812493535,0.25444418640689087
-0.2471213861040055,0.2537669881814812
-0.24670443695484148,0.253199371570016
-0.24626521358152506,0.2527572689010657
-0.24581367229674345,0.25245186554158466
-0.2453601136754105,0.2522888081097818
-0.24491432192338802,0.25226826072795244
-0.24448477736132782,0.25238543593479285
-0.24407813812042076,0.2526313916069246
-0.24369907139163136,0.2529940048268308
-0.2433503822978787,0.25345902565796624
