Y,Z
-0.198335349757774,0.281176022106516
-0.198233154312741,0.280540542783506
-0.198062292570302,0.279615096857828
-0.197858571106042,0.278635544730018
-0.197640827142177,0.277653623350228
-0.197408257337874,0.276673900935967
-0.197236754792713,0.275683108188676
-0.197123674371218,0.274679079535812
-0.196961370294692,0.273680133557917
-0.196700719042546,0.272703725089957
-0.196396187482775,0.271747811642897
-0.196139020106313,0.270792998493077
-0.195913520017096,0.269842271748452
-0.195666180865019,0.26890207662565
-0.195400149705319,0.267957289394699
-0.195130174666041,0.266999443647716
-0.194869009863463,0.266031267883279
-0.194653053944009,0.265055427684619
-0.194449389817804,0.264082843594875
-0.194195922279819,0.263124893180516
-0.193906709520387,0.262185535588956
-0.193610757021539,0.261292876405277
-0.19331736434244,0.260445713074748
-0.193055938203781,0.259562067523847
-0.192796839670513,0.258680484664439
-0.192465990376364,0.257909037553677
-0.1921770364767,0.257129417836078
-0.191953641941362,0.256240782484388
-0.19167842981353,0.255332886703515
-0.191366327645922,0.254563200329654
-0.191010640608824,0.254292310625441
-0.190605837060346,0.254713909855475
-0.190148946429731,0.255504674650988
-0.189747863932331,0.256405576618847
-0.189472913070532,0.257358410253723
-0.189254939868723,0.258331306755798
-0.188946878142616,0.25928426230177
-0.188516218283295,0.260198189594353
-0.188023608603309,0.26108599614625
-0.187518970008651,0.261968357097895
-0.187016025967998,0.262851882135645
-0.186518097126819,0.263738432018219
-0.186013821042662,0.26461613216724
-0.185489852830944,0.265470760710397
-0.184977883061498,0.266325815191006
-0.184474548803438,0.267190530209788
-0.183979173615904,0.268069458603106
-0.183500089292421,0.268959480977412
-0.183038860599792,0.269853148424282
-0.18256971083053,0.270729670768819
-0.182091037191971,0.271594848918783
-0.181593135445187,0.272466134052309
-0.181119905461733,0.273358680758216
-0.180683291158207,0.274267831063169
-0.180250872448521,0.27517698645451
-0.179854443576993,0.276096261684107
-0.179477606079716,0.277005558359045
-0.179092227681397,0.277886694832198
-0.178701335303479,0.278765759774594
-0.178269421618957,0.279649199419199
-0.177779509928338,0.280513969562441
-0.177271630249278,0.281352260493863
-0.176862793112913,0.282155410438485
-0.176633554640695,0.2827193881435
