Y,Z
-0.249968151943593,0.31956910072387
-0.249888907341276,0.318927501803471
-0.24977177893027,0.317989941584639
-0.249695256730534,0.316987163353114
-0.249606735425673,0.315986211171974
-0.249475531639066,0.314995942706845
-0.249406135757466,0.313991166381751
-0.249397726771815,0.312972005619381
-0.249399148143391,0.311950523022958
-0.249399941065724,0.310929188207468
-0.249400043563492,0.309908012898987
-0.249398885866807,0.308887057383955
-0.249386319675646,0.307867950994397
-0.249328801633885,0.306856137501295
-0.24922322950056,0.305852121823256
-0.249139741190383,0.304844522413805
-0.249107763486307,0.30382856398296
-0.249101176591004,0.302808485191047
-0.249100224257833,0.301787492035572
-0.24910002615915,0.300766376484688
-0.249099998598234,0.299745233259334
-0.249099999534389,0.298724085409543
-0.249099999985035,0.297702937638538
-0.249100000006208,0.296681789937228
-0.249100000000662,0.295660642240253
-0.24909999999981,0.294639494542517
-0.249099999999982,0.293618346844615
-0.249100000000029,0.292597199146732
-0.249100000000013,0.29157605144886
-0.249100000000001,0.290554903750988
-0.2491,0.289533756053113
-0.2491,0.288512608355238
-0.2491,0.287491460657364
-0.2491,0.286470312959489
-0.2491,0.285449165261615
-0.2491,0.28442801756374
-0.2491,0.283406869865866
-0.2491,0.282385722167991
-0.2491,0.281364574470116
-0.2491,0.280343426772242
-0.2491,0.279322279074367
-0.2491,0.278301131376493
-0.2491,0.277279983678618
-0.2491,0.276258835980743
-0.2491,0.275237688282869
-0.2491,0.274216540584994
-0.249100000000001,0.273195392887119
-0.249100000000006,0.272174245189244
-0.249100000000022,0.271153097491365
-0.249100000000135,0.270131949793464
-0.249100000000254,0.269110802095561
-0.249099999998754,0.26808965439804
-0.249100000002365,0.267068506699315
-0.24910000042532,0.266047358901795
-0.249100005979325,0.265026209895439
-0.249100005149809,0.264005062393024
-0.249099258410828,0.262984090665872
-0.249093432047955,0.261964317141802
-0.249068326920979,0.260949110617214
-0.248989478818428,0.259946873508941
-0.248857178807011,0.258960093046344
-0.248705362480057,0.257990377477035
-0.248487375924254,0.257057288659589
-0.248208055263291,0.256149143563592
-0.247905050898674,0.255239015279293
-0.247556938363927,0.254329405230086
-0.247170869744181,0.253431249918727
-0.246726715850026,0.252602200153335
-0.246161594608038,0.251924473443828
-0.245571699144469,0.251375875223088
-0.244984080096808,0.251091517052459
-0.244356617749345,0.251309639574161
-0.243812330312898,0.251959574002022
-0.243437408098667,0.252748300971057
-0.243228957932804,0.253317183144254
