Y,Z
-0.157168352197168,0.2699000099409
-0.156520524527209,0.269899996609248
-0.155573534999452,0.269900127202596
-0.154567473336488,0.269900658231824
-0.153556804806398,0.269901018666656
-0.152546059623586,0.269900140508037
-0.151535288344444,0.269899813729771
-0.150524225671771,0.269905643969246
-0.149512908130194,0.269916869917117
-0.14850220438134,0.269915301433805
-0.14749339737445,0.26987504180728
-0.146486975448156,0.269790237459465
-0.145481811192757,0.269691682002533
-0.144475670837211,0.269623107018889
-0.143467263683594,0.269600046250267
-0.142464350437397,0.269618911739054
-0.141501814088224,0.269736288395339
-0.140638347730172,0.270074099804184
-0.139903668511545,0.270668619713485
-0.139255750537629,0.271410609867537
-0.13863925450046,0.272193623672157
-0.138079357542631,0.273010506371605
-0.137628962499939,0.273884335785046
-0.137322192497819,0.274816417359169
-0.137133143931526,0.275783628297118
-0.136990550248025,0.276759421065804
-0.136948817094399,0.27774541792897
-0.137063758867092,0.278721020677202
-0.13736816844273,0.279645877477437
-0.13783314533213,0.280517920825635
-0.138377531597132,0.281354876828556
-0.138991449195376,0.282141722741739
-0.139640176353911,0.282895605684237
-0.140297875616022,0.283628131523252
-0.140984173337584,0.284327464814825
-0.141713849088993,0.284988059821886
-0.142508535192617,0.285575120490093
-0.143377956089865,0.286049688671293
-0.144299072768624,0.286416473152915
-0.145256903968487,0.286674049356048
-0.146238352076797,0.286877823696188
-0.147227396644132,0.287077963712664
-0.148223028192216,0.287227995029704
-0.14922404908428,0.287320377572111
-0.150220295909908,0.287444362902989
-0.151210715243095,0.287627896086014
-0.152204767336283,0.287788631731836
-0.153194325861475,0.287844558478584
-0.154117091655214,0.28770719963406
-0.154874200658654,0.287253631825358
-0.155460987687118,0.286504831882725
-0.155966773592307,0.285638783122393
-0.156398968683768,0.284741435185112
-0.156769660861655,0.283828955557318
-0.157154273500783,0.282921629980111
-0.157535744105047,0.282003256684209
-0.157878183953873,0.281059933287569
-0.158203866263783,0.280109925687949
-0.158543106858033,0.279169190291176
-0.158867065997193,0.278225717477998
-0.159115032883457,0.277260944687235
-0.15928984152385,0.276279178678436
-0.15938903765591,0.275285441686766
-0.159482838807844,0.274295112971685
-0.159609997860328,0.273314055924796
-0.159681121113856,0.272320030602903
-0.159696830492925,0.271312952636433
-0.159699805791226,0.270302868051921
-0.159700055131979,0.269292140127328
-0.159700005035184,0.26828134143904
-0.159700002413967,0.267270553701043
-0.159699984013762,0.266259767834333
-0.159699912865964,0.265248985217038
-0.159699634991179,0.26423821936547
-0.159695331225457,0.26322778339029
-0.159664070353464,0.262219858857459
-0.159555970735899,0.26122088043168
-0.159341019143633,0.260238357689185
-0.159049722102311,0.259272189821739
-0.158713698619908,0.258322746444891
-0.158309608853942,0.257412811308229
-0.157868235332631,0.25654025796911
-0.157462131619842,0.255661298510788
-0.15698224760197,0.25482038225661
-0.156336865047774,0.254116668503906
-0.155568792014741,0.253566398678011
-0.154750931288116,0.253081681425968
-0.153907139487335,0.25263387833789
-0.153007969376402,0.252324636508119
-0.152046805002165,0.25217464763993
-0.151063808197308,0.252066286969214
-0.150077791849703,0.251964788398726
-0.149083780221689,0.251931481579414
-0.148099989335833,0.252011448736748
-0.147152996916708,0.252222076100533
-0.146241349804923,0.252525884812291
-0.145367826458642,0.252927106707237
-0.144546720761927,0.253440843758465
-0.143753783652244,0.253970112249475
-0.142973468576872,0.254480084598661
-0.142211597475905,0.255056194034291
-0.141501883410556,0.255736065171043
-0.140899609985793,0.256484327603961
-0.14041064610033,0.257235031520366
-0.139973701605396,0.257886392844592
-0.139683128137928,0.258310767829435
